GENE	CNTR_R1	CNTR_R2	D14_R1	D14_R2	D21_R1	D21_R2	D7_R1	D7_R2
Tespa1	22.293109	23.53366628	17.31077005	4.674995483	13.8849474	12.64473972	6.376403082	8.023633702
Tet1	2.388547393	0	0.911093161	1.168748871	1.068072877	0	0.910914726	0.891514856
Tet2	683.9207369	636.7164155	584.9218091	589.0494308	698.5196617	606.9475063	628.5311609	590.1828345
Tet3	1064.495955	1120.464	2718.701991	2851.747244	3015.169732	2007.595598	1722.539747	1816.907276
Tex10	0	0	0	0	0	0	0	0
Tex101	917.2021989	919.1204109	133.9306946	149.5998554	205.0699924	214.9605752	286.9381387	333.4265561
Tex11	304.1417014	277.1742918	335.2822831	316.730944	413.3442035	484.3907983	368.920464	379.7853286
Tex12	81.21061136	57.5267398	20.04404953	24.54372628	20.29338467	9.726722858	20.9510387	17.83029712
Tex13	169.5868649	137.27972	497.4568657	451.1370641	382.37009	383.2328806	285.1163092	292.4168727
Tex13a	391.7217724	419.6837154	449.1689282	530.6119873	458.2032643	414.3583937	423.5753476	483.2010518
Tex14	125.7968294	135.9722941	264.2170166	317.8996928	244.5886889	162.4362717	186.7375188	169.3878226
Tex15	405.2568743	366.0792533	436.4136239	379.843383	415.4803492	461.0466635	463.6555955	460.9131804
Tex16	193.4723388	207.8807188	366.2594505	400.8808626	333.2387377	305.4190977	288.7599681	266.5629419
Tex19.1	0	0	0	0	0	0	0	0
Tex19.2	0	0	0	0	0	0	0	0
Tex2	301.753154	291.5559767	160.3523963	171.806084	183.7085349	209.1245414	166.6973949	168.4963077
Tex21	0	0	0	0	0	0	0	0
Tex22	0	0	3.644372642	5.843744353	3.204218632	0.972672286	2.732744178	2.674544567
Tex24	0	0	0	0	0	0	0	0
Tex26	982.489161	928.2723923	595.854927	575.0244444	668.6136211	769.3837781	866.2799044	863.8778953
Tex261	0	0	0	0	0	0	0	0
Tex264	3418.011319	3341.780612	2456.307161	2804.99729	2065.652944	1966.743362	1791.769266	1972.030861
Tex28	154.4593981	179.1173489	238.7064081	234.918523	184.7766078	205.2338523	158.4991623	165.8217632
Tex29	6.369459715	13.07425905	2.733279482	3.506246612	0	2.918016857	3.643658904	0.891514856
Tex30	8.758007108	11.76683314	25.5106085	35.06246612	14.95302028	8.754050572	6.376403082	12.48120798
Tex33	0	0	0	0	0	0	0	0
Tex35	385.3523127	375.2312346	373.5481958	359.9746522	389.8466002	470.7733863	416.2880298	409.2053188
Tex36	1967.366869	1729.724472	1302.86322	866.0429132	1754.843737	1601.991255	1871.929762	1843.652722
Tex37	73.24878672	70.60099885	84.73166393	97.00615627	74.7651014	56.41499258	51.92213938	69.53815875
Tex38	3.980912322	9.151981332	10.93311793	10.51873984	34.17833207	31.12551315	5.465488356	9.806663414
Tex40	0	0	0	0	0	0	0	0
Tex43	3.184729857	3.922277714	15.48858373	15.19373532	8.544583017	10.69939514	8.198232534	13.37272284
Tex9	0	0	0	0	0	0	0	0
Tfam	0	0	0	0	0	0	0	0
Tfap2a	2048.577481	2222.624038	1383.950511	1024.99276	1514.52734	1525.150144	1708.876026	1668.91581
Tfap2b	17.51601422	27.455944	28.24388798	19.8687308	22.42953042	30.15284086	25.50561233	25.85393082
Tfap2c	0.796182464	1.307425905	0	1.168748871	0	0	0.910914726	0
Tfap2d	0	1.307425905	7.288745284	9.349990966	5.340364386	9.726722858	5.465488356	1.783029712
Tfap2e	1227.71336	1313.963034	1548.858373	1681.829625	1476.076716	1132.190541	1146.84164	1083.19055
Tfap4	96.33807818	105.9014983	163.0856757	287.5122222	139.9175469	125.4747249	88.35872842	127.4866244
Tfb1m	0	0	0	0	0	0	0	0
Tfb2m	429.1423483	410.531734	574.8997843	615.9306549	374.8935799	428.948478	460.0119366	415.4459228
Tfcp2	0	0	0	0	0	0	0	0
Tfcp2l1	0	0	4.555465803	8.181242095	7.47651014	2.918016857	6.376403082	6.240603991
Tfdp1	0	0	0	1.168748871	0	0	0	0
Tfdp2	20.70074407	16.99653676	27.33279482	23.37497741	28.83796768	20.426118	21.86195342	15.15575255
Tfe3	0	3.922277714	4.555465803	1.168748871	6.408437263	0.972672286	1.821829452	7.132118846
Tfeb	0	0	0	0	0	0	0	0
Tfec	9.554189572	22.22624038	34.6215401	52.59369918	28.83796768	27.234824	17.30737979	18.72181197
Tff1	2228.514718	2318.066129	962.1143775	806.4367208	1128.953031	1288.790779	1554.931437	1386.305601
Tff2	0	0	0	0	0	2.918016857	0	0
Tff3	5.57327725	6.537129523	0.911093161	4.674995483	1.068072877	0.972672286	0.910914726	5.349089135
Tfg	0	0	0	0	0	0	0	0
Tfip11	0	0	0	0	0	0	0	0
Tfpi	0	0	0	0	0	0	0	0
Tfpi2	761.9466184	838.0600048	430.0359718	452.305813	471.0201388	519.4070006	390.7824175	490.3331707
Tfpt	0	0	0	1.168748871	0	1.945344572	0	0
Tfr2	0	0	0	0	0	0	0	0
Tfrc	0	0	0	0	0	0	0	0
Tg	2050.966028	1848.700229	1253.664189	1179.267611	1403.447761	1440.527655	1409.185081	1440.688007
Tgds	11664.86928	12471.5357	4594.642809	4186.458455	6355.033619	8311.484682	8761.177835	9757.630097
Tgfa	0	0	0	0	0	0	0	0
Tgfb1	814.494661	798.8372277	200.4404953	197.5185591	246.7248346	299.583064	314.2655805	310.2471698
Tgfb1i1	4.777094786	3.922277714	18.22186321	42.07495935	26.70182193	41.82490829	18.21829452	16.93878226
Tgfb2	3410.049495	3530.049942	4986.412868	5996.850456	4803.123729	4128.021181	3793.048919	3635.597582
Tgfb3	1366.249109	1303.503627	923.8484648	853.1866756	1307.321202	1111.764423	1364.55026	1341.729858
Tgfbi	24.68165639	37.91535123	42.82137855	45.58120596	50.19942523	33.07085772	60.12037192	50.81634678
Tgfbr1	0	0	0	0	0	0.972672286	0.910914726	0
Tgfbr2	89.96861847	77.13812837	105.6868066	102.8499006	108.9434335	99.21257315	128.4389764	107.8732976
Tgfbr3	311.3073435	256.2554773	18.22186321	12.85623758	17.08916603	14.59008429	16.39646507	23.17938625
Tgfbrap1	9.554189572	6.537129523	0.911093161	3.506246612	1.068072877	2.918016857	3.643658904	0.891514856
Tgif1	242.0394692	244.4886442	555.7668279	698.9118247	461.4074829	398.7956372	300.6018596	330.7520115
Tgif2	3.184729857	1.307425905	0	0	0	0	0	0
Tgif2lx1	177.5486895	205.265867	255.106085	212.7122945	259.5417092	266.5122063	236.8378288	246.0581002
Tgif2lx2	0	0	0	0	0	0	0	0
Tgm1	362.2630213	383.07579	17.31077005	18.69998193	27.76989481	29.18016857	38.25841849	40.11816851
Tgm2	1.592364929	6.537129523	29.15498114	57.26869466	29.90604056	82.67714429	34.61475959	32.98604966
Tgm3	1.592364929	0	0	2.337497741	0	0	0.910914726	0.891514856
Tgm4	929.9411183	920.4278368	191.3295637	183.4935727	191.185045	168.2723054	187.6484336	166.713278
Tgm5	168.7906824	183.0396266	23.68842217	26.88122403	28.83796768	40.852236	36.43658904	57.94846563
Tgm6	167.1983175	203.9584411	220.4845449	98.17490514	713.472682	840.3888549	447.2591305	464.4792399
Tgm7	0	0	0	0	0	0	0	0
Tgoln1	131.3701066	142.5094236	147.597092	167.1310885	154.8705672	151.7368766	135.7262942	151.5575255
Tgoln2	1503.192493	1370.182348	2848.07722	2315.291513	2859.231092	2559.100784	2299.148768	2222.546536
Tgs1	0	0	0	0	0	0	0	0
Tgtp1	1852.716594	1813.39973	1572.546795	1388.473658	1621.334628	1602.963927	1484.791003	1402.352868
Tgtp2	0	0	0	0	0	0	0	0
Th	806.5328364	891.6644669	398.1477112	250.1122583	383.4381629	377.3968469	300.6018596	269.2374865
Tha1	867.0427036	890.357041	489.2570272	347.1184146	508.4026895	375.4515023	452.7246188	501.9228638
Thada	0	0	0	0	0	0	0	0
Thap1	0	0	0	0	0	0	0	0
Thap11	2.388547393	1.307425905	1.822186321	2.337497741	3.204218632	0.972672286	2.732744178	0
Thap2	950.6418624	916.5055591	535.7227784	359.9746522	633.3672162	665.3078435	906.3601524	887.0572815
Thap3	62.10223222	50.98961028	352.5930531	233.7497741	445.3863898	435.757184	208.5994723	196.1332683
Thap4	414.8110639	401.3797527	370.8149163	345.9496657	366.3489969	427.0031335	381.6732702	442.1913685
Thap6	1054.145583	920.4278368	842.7611735	659.1743631	1072.345169	1149.698642	1237.022198	1141.139015
Thap7	222.93109	196.1138857	344.3932147	293.3559665	253.1332719	243.1680714	210.4213017	215.7465951
Thbd	247.6127464	270.6371622	551.2113621	553.9869647	481.7008676	444.5112346	541.994262	510.8380124
Thbs1	312.103526	342.545587	216.8401722	287.5122222	212.5465026	157.5729103	193.1139219	190.7841791
Thbs2	0	0	0	1.168748871	0	0	0	0
Thbs3	241.2432867	239.2589405	258.7504576	268.8122403	255.2694176	242.1953992	252.3233791	238.0344665
Thbs4	45.38240047	87.59753561	4501.711306	4359.433288	6926.452608	7639.368133	3575.3403	4613.589379
Theg	0	0	0	0	0	0	0	0
Them4	1325.643803	1166.223907	1168.021432	1550.929751	1063.800586	1011.579177	906.3601524	993.1475494
Them5	0	0	0	0	0	0.972672286	0	0
Them6	66.08314454	62.75644342	107.5089929	111.0311427	71.56088277	72.95042143	52.83305411	69.53815875
Them7	3718.172108	3798.072253	2156.557511	2283.735293	2580.464071	2894.672723	2863.004984	3204.104392
Themis	0	0	0	0	0	0	0	0
Themis2	1181.534777	1264.28085	1106.067097	1209.655081	906.7938727	984.3443532	1065.770229	1118.851144
Themis3	742.0420567	773.9961355	421.8361333	534.1182339	524.4237827	528.1610512	495.5376109	576.8101117
Thg1l	0	0	0	0	0	0	0	0
Thnsl1	1202.235521	1286.50709	1686.43344	1646.767159	1719.597332	1504.724026	1450.176244	1430.881344
Thnsl2	0	0	0	0	0	0	0	0
Thoc1	5.57327725	1.307425905	0	0	0	0	0.910914726	0
Thoc2	1953.035585	1885.308154	1352.06225	1401.329896	1170.607873	1283.927417	1235.200368	1283.781392
Thoc3	0	0	0	0	0	0	0	0
Thoc5	816.0870259	802.7595054	563.0555732	578.530691	656.8648195	746.0396432	724.1772072	786.3161028
Thoc6	359.8744739	390.9203455	433.6803444	418.4120957	326.8303004	320.009182	316.0874099	315.596259
Thoc7	0	0	0	0	0	0	0	0
Thop1	902.0747321	947.8837808	52.84340331	43.24370822	65.15244551	73.92309372	70.1404339	78.45330731
Thpo	4617.858293	4765.567422	4464.356487	4192.302199	5657.58203	4846.826	3374.93906	3311.086174
Thra	0.796182464	0	1.822186321	7.012493224	2.136145754	5.836033715	1.821829452	0.891514856
Thrap3	1067.680685	1155.7645	700.6306405	599.5681707	1065.936731	1101.065028	1177.812741	1143.81356
Thrb	966.5655117	979.2620025	738.8965532	652.1618698	950.5848607	980.4536641	1194.209206	1094.780243
Thrsp	105.0960853	120.2831832	8.199838445	7.012493224	10.68072877	9.726722858	10.02006199	5.349089135
Thsd1	1637.747329	1609.441289	1604.435056	1410.679887	2270.722937	2712.783005	2521.411962	2467.713121
Thsd4	0	0	0	0	0	0	0	0
Thsd7a	992.0433505	941.3466513	1100.600538	1035.511499	1195.17355	1193.468895	1142.287066	1155.403253
Thsd7b	2.388547393	0	0	1.168748871	0	0	0	0.891514856
Thtpa	186.3066967	171.2727935	176.7520731	156.6123487	177.3000976	157.5729103	188.5593483	189.0011494
Thumpd1	0	0	0	0	0	0	0	0
Thumpd2	0	0	0	0	0	0	0	0
Thumpd3	4238.079258	4493.622834	2435.352018	2121.2792	2995.94442	2943.306337	2851.163092	2806.488766
Thy1	0.796182464	0	0	0	0	0	0	0.891514856
Thyn1	0	0	0	0	0	0	0	0
Tia1	0	0	0	1.168748871	0	0	0	0
Tial1	0	0	0	0	0	0	0	0
Tiam1	5.57327725	5.229703618	28.24388798	63.11243902	39.51869646	52.52430343	6.376403082	9.806663414
Tiam2	0	0	0	0	0	0	0	0
Ticam1	0	0	0	0	0	0	0	0
Ticam2	0	0	0	0	0	0	0	0.891514856
Ticrr	94.74571325	100.6717947	81.08729129	57.26869466	90.78619456	93.37653944	107.4879377	95.39208957
Tie1	18.31219668	16.99653676	11.84421109	11.68748871	10.68072877	10.69939514	10.02006199	13.37272284
Tifa	0	0	0	0	0	0	0	0
Tifab	611.4681326	617.105027	451.9022076	566.8432023	475.2924303	433.8118395	380.7623555	387.8089623
Tigd2	6.369459715	2.614851809	10.93311793	7.012493224	9.612655895	22.37146257	12.75280616	10.69817827
Tigd3	363.0592037	397.457475	449.1689282	294.5247154	668.6136211	573.8766486	556.5688976	574.1355671
Tigd4	212.580718	249.7183478	417.2806675	397.374616	405.8676933	405.6043432	415.3771151	448.4319725
Tigd5	8004.022314	8098.196053	12588.5742	14503.00474	13176.81509	10790.82634	8093.47734	8389.154793
Tigit	0	0	0	0	0	0	0	0
Timd2	0.796182464	0	0	0	0	0	0	0
Timd4	0.796182464	0	1.822186321	1.168748871	1.068072877	0.972672286	0.910914726	1.783029712
Timeless	2188.705594	2157.252743	2918.231393	2196.079128	3763.888819	4561.83302	4595.564793	4819.52931
Timm10	695.0672914	700.7802849	943.8925143	904.6116259	1026.418035	1078.693565	958.2822917	1039.506322
Timm10b	31.84729857	26.14851809	47.37684435	39.7374616	37.3825507	26.26215172	40.99116267	37.44362394
Timm13	3.184729857	5.229703618	22.77732901	28.0499729	4.272291509	7.781378286	13.66372089	11.58969313
Timm17a	0.796182464	0	0	1.168748871	0	0	0	0
Timm17b	92.35716586	87.59753561	143.9527194	170.6373351	131.3729639	104.0759346	104.7551935	126.5951095
Timm21	6.369459715	1.307425905	0.911093161	2.337497741	0	0.972672286	0.910914726	2.674544567
Timm22	753.1886112	743.9253397	463.7464187	447.6308175	577.8274266	699.3513735	729.6426955	798.7973108
Timm23	468.155289	456.2916407	754.3851369	873.0554064	781.8293461	583.6033715	588.450913	683.7918944
Timm44	3.184729857	2.614851809	5.466558963	7.012493224	9.612655895	21.39879029	15.48555034	16.0472674
Timm50	18.31219668	15.68911085	3.644372642	10.51873984	5.340364386	0	1.821829452	2.674544567
Timm8a1	12683.98284	13327.89967	8372.946145	8378.760654	9477.010639	8735.569799	8562.598424	8801.926171
Timm8a2	516.7224193	470.6733256	623.1877218	564.5057045	645.1160178	823.8534261	683.1860445	709.6458252
Timm8b	1033.444839	1243.362035	544.83371	580.8681887	795.7142935	805.3726526	712.3353157	711.4288549
Timm9	443.4736326	426.2208449	445.5245555	423.0870912	540.4448759	694.4880121	521.954138	544.7155769
Timmdc1	461.7858293	474.5956034	426.3915991	431.2683333	492.3815964	461.0466635	421.7535181	458.2386359
Timp1	0	0	0	0	0	0	0	0
Timp2	0	0	0	0	0	0	0	0.891514856
Timp3	0	0	0	0	0	0	0	0
Timp4	8237.303776	8784.594653	3059.450833	2921.872177	4163.348075	4707.733863	5644.938557	5743.138701
Tinag	58.91750236	52.29703618	20.95514269	24.54372628	27.76989481	26.26215172	32.79293014	33.87756452
Tinagl1	946.6609501	899.5090224	667.8312867	591.3869286	652.592528	452.2926129	441.7936421	412.7713782
Tinf2	1511.9505	1638.204658	867.3606888	887.0803929	1143.906051	1203.195618	1267.993299	1239.20565
Tiparp	0	0	0	0	0	0	0	0
Tipin	0	0	0	0	0	0	0	0
Tiprl	1123.413457	1032.866465	647.7872372	530.6119873	774.352836	969.7542689	1081.25578	1098.346302
Tirap	0	0	0	0	0	0	0	0
Tjap1	11.1465545	14.38168495	9.110931606	11.68748871	20.29338467	11.67206743	10.93097671	8.023633702
Tjp1	976.9158837	858.9788193	775.3402796	682.5493405	842.7095001	954.1915124	1041.175532	949.4633214
Tjp2	0	0	2.733279482	2.337497741	2.136145754	0.972672286	0.910914726	0.891514856
Tjp3	70.06405686	61.44901752	135.7528809	129.7311246	136.7133283	106.0212792	82.89324007	82.01936673
Tk1	0	0	0	0	0	0	0	0
Tk2	0	0	0	0	0	0	0	0
Tkt	62.89841468	40.53020304	87.46494341	74.79992772	64.08437263	60.30568172	81.07141061	66.86361419
Tktl1	0	0	1.822186321	2.337497741	1.068072877	0	0	0
Tktl2	636.149789	639.3312673	575.8108775	396.2058672	599.1888841	493.1448489	583.8963394	599.0979831
Tlcd1	11.1465545	5.229703618	2.733279482	1.168748871	2.136145754	0.972672286	0	0.891514856
Tlcd2	0	0	0	1.168748871	0	0	0	0
Tldc1	0.796182464	2.614851809	8.199838445	8.181242095	3.204218632	1.945344572	3.643658904	5.349089135
Tldc2	19.10837914	24.84109219	48.28793751	42.07495935	29.90604056	14.59008429	19.12920925	24.07090111
Tle1	332.0080876	371.3089569	307.0383951	310.8871996	280.9031667	286.9383243	282.3835651	285.2847539
Tle2	2463.388545	2561.247347	977.6029613	866.0429132	1128.953031	1322.834309	1350.886539	1410.376502
Tle3	1464.179552	1401.56057	2977.452449	3211.721897	2800.487084	2538.674666	2281.841389	2275.145912
Tle4	3082.818502	2712.908752	1724.699353	1481.973568	2006.908936	2335.386158	1832.760429	1731.32185
Tle6	2312.910059	2171.634428	1131.577705	1008.630275	1827.472693	2042.6118	2185.284428	1953.309049
Tlk1	312.103526	312.4747912	261.4837371	234.918523	316.1495716	326.817888	368.920464	323.6198927
Tlk2	0.796182464	1.307425905	0	0	0	0	0	0
Tll1	1071.661597	936.1169477	962.1143775	1012.136522	951.6529336	853.0335946	760.6137962	734.6082412
Tll2	0	0	0	0	0	0	0	0
Tln1	1914.818827	1805.555174	1139.777544	1069.405217	1470.736352	1553.35764	1686.103158	1782.138197
Tln2	0	0	0	0	0	0	0	0
Tlr1	7.165642179	2.614851809	9.110931606	2.337497741	3.204218632	3.890689143	2.732744178	3.566059423
Tlr11	0	0	0.911093161	1.168748871	0	0	0	0
Tlr12	0	0	0	0	0	0	0	0
Tlr13	0.796182464	1.307425905	0	0	1.068072877	0.972672286	0	0
Tlr2	424.3652535	347.7752906	830.0058693	785.3992411	853.3902289	852.0609224	904.5383229	777.4009543
Tlr3	0	0	0.911093161	0	0	0	0	0
Tlr4	196.6570687	207.8807188	453.724394	475.6807904	292.6519683	267.4848786	215.8867901	230.0108328
Tlr5	0.796182464	0	3.644372642	3.506246612	1.068072877	1.945344572	2.732744178	1.783029712
Tlr6	0	0	0	0	0	0	0	0
Tlr7	995.2280804	1028.944187	1529.725417	1499.504801	1460.055623	1335.479048	1272.547872	1214.243234
Tlr8	0	0	0	0	0	0	0	0
Tlr9	0	0	0	0	0	0	0	0
Tlx1	218.1539952	226.1846815	1369.37302	1425.873622	1211.194643	753.8210215	1153.218043	1281.998363
Tlx2	0	0	0	0	0	0	0	0
Tlx3	0	0	0	0	0	0.972672286	0	0
Tm2d1	144.109026	149.0465531	128.4641356	114.5373893	173.0278061	159.5182549	169.430139	151.5575255
Tm2d2	0.796182464	1.307425905	0	1.168748871	0	0	0	0.891514856
Tm2d3	936.310578	967.4951694	856.4275709	972.3990604	807.4630951	858.8696284	883.5872842	928.9584797
Tm4sf1	0.796182464	1.307425905	0	0	0	0	0	0
Tm4sf19	3.184729857	1.307425905	1.822186321	4.674995483	5.340364386	0.972672286	0.910914726	0.891514856
Tm4sf20	1.592364929	0	0.911093161	1.168748871	0	3.890689143	0.910914726	0.891514856
Tm4sf4	2248.419279	2107.570558	3053.984274	2606.309982	4891.773777	6786.334538	8430.515789	8675.331062
Tm4sf5	491.2445805	435.3728262	466.4796982	445.2933197	385.5743087	333.626594	396.2479058	387.8089623
Tm6sf1	2192.686507	2161.17502	2312.354441	2217.116608	2254.701844	2045.529817	2269.999497	2153.008377
Tm6sf2	6.369459715	2.614851809	2.733279482	4.674995483	4.272291509	3.890689143	4.55457363	3.566059423
Tm7sf2	7028.698795	6908.43848	3464.88729	3473.521644	4823.417113	4741.777393	4562.771862	4405.866417
Tm7sf3	455.4163696	465.443622	287.9054387	334.262177	285.1754582	285.965652	280.5617356	291.5253578
Tm9sf1	7.165642179	6.537129523	189.5073774	185.8310704	143.1217655	98.23990087	67.40768972	57.94846563
Tm9sf2	887.7434477	941.3466513	564.8777595	620.6056503	609.8696129	630.2916412	636.7293935	634.7585773
Tm9sf3	0.796182464	0	0.911093161	0	0	1.945344572	0	0.891514856
Tm9sf4	2327.241343	2263.154241	4360.491866	5102.757569	3405.016332	2930.661597	2984.156642	3163.094708
Tma16	0	0	1.822186321	0	0	0	0	0.891514856
Tma7	0	0	0	0	0	0.972672286	0	0
Tmbim1	0	0	0	0	0	0	0	0
Tmbim4	0	0	28.24388798	25.71247516	30.97411344	3.890689143	7.287317808	7.132118846
Tmbim6	0	0	0	0	0	0	0	0
Tmbim7	233.281462	213.1104224	172.1966073	182.3248238	135.6452554	161.4635994	161.2319065	151.5575255
Tmc1	14.33128436	9.151981332	1.822186321	1.168748871	5.340364386	0	4.55457363	0.891514856
Tmc2	304.9378838	286.3262731	127.5530425	105.1873984	115.3518707	93.37653944	205.8667281	195.2417534
Tmc3	1587.587834	1674.812584	1288.285729	1658.454648	1133.225323	1040.759346	806.1595325	862.0948656
Tmc4	753.9847937	847.2119862	895.6045768	915.1303658	1075.549387	1267.391988	1219.714818	1369.366819
Tmc5	0	0	0	0	0	0	0	0
Tmc6	0	0	0	0	0	0	0	0
Tmc7	0.796182464	1.307425905	22.77732901	10.51873984	37.3825507	65.16904315	30.06018596	25.85393082
Tmc8	1107.489808	1098.23776	714.2970379	712.9368111	701.7238803	853.0335946	842.5961215	745.3064195
Tmcc1	0	0	0	0	0	0	0	0
Tmcc2	409.2377867	462.8287702	656.8981688	716.4430577	543.6490945	536.9151018	468.2101692	500.1398341
Tmcc3	3.980912322	2.614851809	2.733279482	1.168748871	0	0.972672286	0.910914726	1.783029712
Tmco1	0	0	0	0	0	0	0	0
Tmco2	0	0	0	0	0	0	0	0
Tmco3	0	0	0	0	0	0	0	0
Tmco4	0	0	0.911093161	0	0	0	0	0
Tmco5	497.6140402	405.3020304	191.3295637	194.0123125	226.43145	207.1791969	228.6395962	206.8314465
Tmco5b	202.2303459	236.6440887	738.8965532	578.530691	902.5215812	808.2906695	678.6314709	700.7306767
Tmco6	11.94273696	23.53366628	20.04404953	29.21872177	21.36145754	23.34413486	10.02006199	7.132118846
Tmed1	92.35716586	82.36783199	137.5750672	105.1873984	102.5349962	101.1579177	115.6861702	101.6326936
Tmed10	663.2199928	584.4193793	573.077598	488.537028	590.6443011	569.0132872	688.6515329	631.1925179
Tmed11	0	0	0	0	0	0	0	0
Tmed2	0	0	0	0	0	0	0	0
Tmed3	0	2.614851809	4.555465803	5.843744353	5.340364386	4.863361429	5.465488356	2.674544567
Tmed4	0	0	0	0	0	0	0	0
Tmed5	0	0	0	0	0	0	0	0
Tmed6	97.93044311	83.67525789	84.73166393	70.12493224	68.35666414	59.33300943	79.24958116	90.93451529
Tmed7	0	0	0	0	0	0	0	0
Tmed8	0	0	0	0	0	0	0	0
Tmed9	0	0	0	0	0	0	0	0
Tmeff1	542.2002582	573.9599721	210.4625201	179.9873261	226.43145	236.3593654	245.0360613	255.8647636
Tmeff2	1597.142023	1553.221975	765.3182549	807.6054697	880.0920508	906.5305704	756.9701373	872.7930438
Tmem100	0	0	0	0	0	0	0	0
Tmem101	4209.416689	4284.434689	3321.845663	3244.446865	4238.113177	4269.058662	4011.668453	4608.24029
Tmem102	0.796182464	0	0	0	1.068072877	0.972672286	0.910914726	0
Tmem104	399.6835971	456.2916407	1041.379483	693.0680803	728.4257022	753.8210215	772.4556876	660.6125081
Tmem106a	60.50986729	60.14159161	63.77652124	59.60619241	74.7651014	117.6933466	57.38762774	73.99573303
Tmem106b	0	0	0.911093161	1.168748871	0	0.972672286	0	0.891514856
Tmem106c	1.592364929	2.614851809	275.1501345	525.9369918	225.3633771	140.0648092	138.4590384	124.8120798
Tmem107	503.1873175	520.35551	385.3924069	359.9746522	495.585815	533.9970849	477.3193164	460.0216656
Tmem108	2.388547393	3.922277714	3.644372642	1.168748871	0	0.972672286	0.910914726	0.891514856
Tmem109	203.8227109	197.4213116	120.2642972	72.46242998	130.304891	142.982826	155.7664181	177.4114563
Tmem11	15.92364929	16.99653676	14.57749057	31.55621951	17.08916603	11.67206743	17.30737979	10.69817827
Tmem110	2.388547393	1.307425905	0.911093161	2.337497741	0	0	0	0
Tmem115	5.57327725	16.99653676	9.110931606	15.19373532	11.74880165	8.754050572	10.02006199	5.349089135
Tmem116	400.4797796	347.7752906	363.5261711	244.268514	278.7670209	299.583064	353.4349137	359.2804869
Tmem117	0	0	0	0	0	0	0	0
Tmem119	0	0	0	0	0	0	0	0
Tmem120a	3666.420248	3260.720206	6470.583626	7657.642601	8157.940636	5582.166248	6505.752973	7039.401301
Tmem120b	0.796182464	1.307425905	0	4.674995483	1.068072877	3.890689143	0	1.783029712
Tmem121	14.33128436	9.151981332	22.77732901	15.19373532	23.4976033	29.18016857	20.04012397	20.50484168
Tmem123	0	0	13.66639741	32.72496838	28.83796768	12.64473972	3.643658904	2.674544567
Tmem125	1097.935618	1290.429368	721.5857832	690.7305826	780.7612732	805.3726526	879.9436253	907.5621232
Tmem126a	214.9692654	210.4955706	454.6354871	534.1182339	428.2972237	430.8938226	388.960588	371.7616949
Tmem126b	3.184729857	5.229703618	3.644372642	0	2.136145754	1.945344572	2.732744178	1.783029712
Tmem127	0	0	0	0	0	0	0	0
Tmem128	1066.884502	1060.322409	1330.196014	1651.442154	1214.398861	1161.370709	936.4203383	1018.109965
Tmem129	1.592364929	3.922277714	8.199838445	14.02498645	14.95302028	11.67206743	9.10914726	6.240603991
Tmem130	571.6590094	583.1119534	462.8353256	455.8120596	518.0153454	442.56589	521.954138	491.2246855
Tmem131	110.6693625	99.36436875	80.17619813	61.94369015	77.96932003	98.23990087	88.35872842	95.39208957
Tmem132a	50.15949525	64.06386932	102.9535271	85.31866756	95.05848607	100.1852454	107.4879377	104.3072381
Tmem132b	1028.667744	1052.477853	1647.256434	1622.223433	1767.660612	1323.806981	1326.291841	1282.889877
Tmem132c	1006.374635	1006.717947	630.4764671	638.1368834	660.0690381	590.4120775	583.8963394	678.4428053
Tmem132cos	0	0	0	0	0	0	0	0
Tmem132d	1828.831121	1967.675986	4020.654118	3625.458997	5351.045115	5866.186556	4781.391397	4813.288706
Tmem132e	0.796182464	0	0	1.168748871	0	0	0	0
Tmem134	704.6214809	729.5436548	380.8369411	345.9496657	546.8533131	622.5102629	571.1435332	596.4234385
Tmem135	3332.819796	3714.396995	2842.610661	2963.947136	3295.004826	2769.197998	2470.400737	2509.614319
Tmem136	0.796182464	0	0.911093161	2.337497741	1.068072877	0.972672286	0.910914726	1.783029712
Tmem138	0	0	0	0	0	0	0	0
Tmem139	625.0032345	513.8183805	457.3687666	488.537028	398.3911832	376.4241746	405.3570531	389.591992
Tmem140	3186.322222	2740.364696	2149.268766	1848.960713	2354.032621	2388.883134	3276.560269	3187.165609
Tmem141	2137.749917	2184.708687	6212.744262	5788.813157	8072.494806	11308.28799	8520.696347	8425.706902
Tmem143	1726.123583	1639.512084	1622.656919	1728.57958	1779.409413	1994.950858	1763.53091	1949.74299
Tmem144	1087.585246	1151.842222	1237.264512	1174.592615	1362.860991	1565.029708	1372.748492	1560.150998
Tmem145	230.0967322	266.7148845	131.1974151	146.0936088	146.3259842	126.4473972	142.1026973	174.7369117
Tmem147	2.388547393	1.307425905	0	0	0	0	0	0
Tmem14a	0	0	0	0	0	0	0	0
Tmem14c	0	0	0	0	0	0	0	0
Tmem150a	0.796182464	1.307425905	0	0	2.136145754	0	0	1.783029712
Tmem150b	0	0	0	0	0	0	0	0
Tmem150c	12528.72726	13390.65611	6399.51836	5818.031878	7565.160189	6643.351712	5993.818897	5693.213869
Tmem150cos	4598.749914	4352.420836	5635.111198	6056.456648	3904.874439	4309.910898	4190.20774	4288.186456
Tmem151a	0	0	0	0	0	0	0	0
Tmem151b	0	0	0	0	0	0	0	0
